,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,-0.051718184777811746,-0.37186991880067694,-0.11747311857219292,-0.11363956031114793,-0.19020367151716117,0.27183862915252965,-0.08694988205399548,0.2554488342286319,-0.10608975749958484,0.0323463695102107,0.8456995861989183,-0.29540272418465224,-0.4268636217611991,-0.09113052449146271,-0.13516368499033238,-0.18807854153569106,0.3680743864308004,-0.21151066807642316,0.18741883351449123,-0.3549146236048367,-0.18071284908198487,-0.8884785209367458,-0.270506359107457,-0.5891913100167864,0.6535104683687956,-0.6779095371830226,1.5015862431555214,-0.19943745456046327,-0.6912846646592645,-0.12381402982350269,-0.022382189386358286,-0.39993566336648084,-0.14337429086744036,-0.1278637250934182,0.11830327455375843,-0.48440238181775047,0.17434906729773678,-0.014889523973356734,-0.14514297029687867,-1.0848764323725766,-0.37370296015430077,-0.15100028189594955,-0.22122144671469274,-0.08082179560163892,-0.5320425750561615,0.6174566179063937,0.44712217745915767,-0.00925364798775499,0.032895867862112564,-0.016422568276538495,-0.4154804047659705,-0.677342155667312,0.961098867410144,0.8964216468792485,-0.8076391744169767,-0.7320010554441432,0.7320010554441433
1,-0.08264871259276672,-0.2553286240938064,-0.2582408339001082,-0.12266245451041358,-0.19020367151716117,-0.9185489628132024,-0.08694988205399548,0.594012707617015,-0.05526115013648581,-0.21286708741500307,0.9462130616078055,-0.020021854877521582,2.6728293705436004,-0.07432263719031373,-0.13516368499033238,0.04931234191550247,0.7024878593044436,-1.3490674965263174,0.7040297770538425,-0.2238389554370454,-0.18071284908198487,0.055969959713458244,-0.05178475279453878,-0.9129933450049752,0.6483203550905398,0.45793933867404857,0.7642039881164904,-0.19943745456046327,-0.8888804551663047,-0.4619257580127444,-0.231285195437662,-0.1398742950059626,0.05901606951212195,-0.1278637250934182,-0.2406091218524463,-0.5629224748293746,0.2798280752732794,-0.16467349151113272,-0.0476398328057597,-0.8047538150101892,-0.37370296015430077,-0.15100028189594955,-0.2123116275799689,-0.06292445486625187,-0.6673277394079415,-2.160646572717218,0.04814789351644113,0.037470648169471994,-0.24894620928815214,-0.3781626488181496,-0.4154804047659705,-0.19267305670054508,-0.7013496053417303,1.8558065266477208,-0.8060190883507296,-0.7320010554441432,0.7320010554441433
2,-0.7424999726451381,-0.1027552571226448,0.12782695679033335,-0.4183948926379144,0.69053629547567,-0.6005687156442742,0.25053362591737827,-1.4804206804070648,-0.015255364113058069,-0.5399750896485226,0.2426187337455905,-0.37018298562995133,-0.7069278736793967,-0.11268239173510276,0.8672095314783853,-0.29633250725553206,-0.11370999188516881,-0.8055990664597097,0.03494033078499793,-0.2893767895209412,-0.18071284908198487,-0.0570651774199767,1.0603668655706397,-0.15571439221001707,0.6733352039436721,-0.41325739663191263,-0.12828682704508795,0.13426015359301216,0.12379797118227559,-0.10195462246154285,-0.578760777441598,-1.2894833240168626,-0.1965189705317336,-0.1278637250934182,-0.1673769964018767,0.9491198568133875,-0.92658807844699,-0.8929552070184005,-0.16139349321206514,0.4734267110524401,2.6458231619584396,-0.0474355334788148,0.40967860344408813,-0.10356291204063989,0.20637401209964867,0.09598847108742085,-0.4458109014367201,0.08970601515550014,0.004711660147086125,-1.2032398350408915,-0.4154804047659705,-0.6540391718380603,1.6685437920682686,-0.37599004551209403,1.3351946439106301,1.3661182488230814,-1.366118248823081
3,-0.2991624072974511,-0.8803156801419921,-0.2582408339001082,-0.15329174109715846,-0.19020367151716117,-0.698408791696252,-0.058826256389714345,0.024875161834819335,-0.10608975749958484,-0.4014656745558312,0.2426187337455905,-0.015077063485431476,-0.9201695814020949,-0.1026412418523011,-0.13516368499033238,0.20509102015179162,-0.42972983624154454,0.08385438977138208,-0.1998828253692526,-0.5646356926733026,-0.18071284908198487,0.36366241728624815,-0.7313144911020332,-0.4951842676008606,0.7583420232258761,1.040895574169713,-0.748771401776658,-0.19943745456046327,-0.44428992652546473,-0.40857315525681986,0.7214944912118938,-1.5960457317531027,0.24006594971560796,-0.1278637250934182,-0.8996982509075728,0.30716504232646047,-1.0725634912702857,-0.7885344420295661,-0.00036558432521718604,-1.3602633063959357,0.18333011977785316,-0.050579711203034096,-0.2680804954973146,-0.02047984403966883,-0.11256361039600883,-0.8845185373679715,0.45699804837806424,0.042742107223107846,-0.1549988502380639,-1.3686197459182274,-0.4154804047659705,0.029800239709467206,-1.6768888383323477,-0.18859696714461902,-0.8070767508626657,-0.7320010554441432,0.7320010554441433
4,-0.40226416668063414,0.1634146658742593,-0.2582408339001082,-0.3442695914134539,-0.19020367151716117,-0.07060163702939339,-0.037243008786893926,0.6231992484263582,-0.10608975749958484,0.38169057497650843,0.5441591599722544,2.399456806584095,-0.3816436756054507,-0.0990100826686837,-0.13516368499033238,-0.3383892601923644,0.2720458891778064,0.5597476194152391,-0.27095596729860577,0.11695778179921179,-0.18071284908198487,0.19501090288442605,-0.7247315177878249,-0.21316314035308298,-1.3464048640299335,-0.8000139851129301,-1.0966960594230146,-0.19943745456046327,-0.07379781932476447,-0.07153728156861444,0.09933494944824642,0.11071463940764921,-0.1965189705317336,-0.1278637250934182,-0.5850250565653642,-0.05996944661978202,-1.206295804953563,0.20360515724147465,-0.16139349321206514,1.0497202243411712,-0.16210232903333555,0.30870143396716,-0.10412096665832189,-0.10356291204063989,-0.2703586457487931,0.1088415592132407,-0.4458109014367201,-0.06707995639430608,-0.22076200157312567,0.6560312842164306,2.005753301422541,-0.2656719556987223,-0.2601149812273955,1.1873814792428938,1.3351946439106301,1.3661182488230814,-1.366118248823081
5,0.15448533398855427,-0.38339242146284175,-0.2582408339001082,-0.15159236192061515,-0.19020367151716117,0.3859853845465037,-0.08694988205399548,-0.6172287359707347,-0.024483751951795623,-0.07527023053510445,-0.7625160203432884,-0.7591516676742295,-0.8460575595001768,-0.05551739764606737,-0.13516368499033238,-0.3884152733675731,-0.32971864137835827,0.28223879634580923,-0.4133109828516714,0.2480334499670029,-0.18071284908198487,-0.6559711659675161,-0.9669107614034853,-0.48473904066575774,0.6411714730990958,-1.5354157737816911,-0.5403588800302438,-0.19943745456046327,0.32139376168931616,-0.6295389990264304,0.2517796993121754,-1.059561518214683,-0.16264956328454153,-0.1278637250934182,1.38874318467405,-0.6276484974470646,-0.6657158890789068,-0.5509774558440343,-0.14514297029687867,-0.15289233982834882,-0.08092260273282467,-0.12460970763873086,-0.26115063617030715,-0.1004431920959394,-0.6329448083375435,0.7202813229129518,-0.2642050858758781,-0.27554220078808817,-0.24894620928815214,0.3772089551339799,-0.06469061029537856,-0.7461179005816341,-0.22808684881943775,-0.8680202539118711,-0.8051392016589549,-0.7320010554441432,0.7320010554441433
6,-0.16513012009931313,-1.1174641497529056,-0.2582408339001082,0.28769715521582984,0.717805879919409,-0.5190353189342926,-0.007811307510320638,0.653845116276169,-0.03912355046036882,-0.03858901643996055,0.14210525833670223,-0.3543259975270448,-0.6213989346787501,-0.03408647362316664,-0.13516368499033238,0.01918039444485348,-0.6401804592648003,-1.3490674965263174,0.813822648286852,-0.17140868816992905,-0.18071284908198487,-2.32909718212483,0.12678998809510986,0.8104690992869985,0.7631204207873474,-0.027240835108045886,-0.5573574724056414,-0.04912321665349234,0.6918858688900159,-0.37309440796128973,0.6931534907479541,1.5513857296962155,-0.1965189705317336,-0.1278637250934182,-1.4243202008077287,0.10768156278341527,-0.9086943181654248,-0.1055930538834261,-0.16139349321206514,1.0497202243411712,0.5285145021985129,-0.15100028189594955,-0.3185223286938995,-0.10356291204063989,-0.1537042352590854,-2.160646572717218,-0.4458109014367201,0.013589341244667055,-0.24894620928815214,1.3567318432504327,-0.4154804047659705,4.8156600804034015,0.14117867776642704,-0.8551889746557084,1.3351946439106301,1.3661182488230814,-1.366118248823081
7,-0.67032874107691,-0.7393066286692475,-0.2582408339001082,-0.3840026950173951,-0.19020367151716117,-1.2120691909691363,-0.08694988205399548,-0.4289755477504702,-0.10608975749958484,-0.490168750212033,-2.16970467606772,-0.8245471810586248,-0.9756031911388137,-0.062276263020461235,-0.13516368499033238,-0.2879560585378227,-0.4991330569918603,-0.6272824466774936,0.15224754301494353,-0.276269222704162,-0.18071284908198487,0.08223324897908528,-0.29359312467418747,0.16286502931062036,-1.3464048640299335,-0.6216674884395499,1.165727422229096,-0.19943745456046327,-0.07379781932476447,-0.3780580094092516,-0.36001300280808346,-1.135340989789933,-0.1965189705317336,-0.1278637250934182,-0.09389493195659511,-0.6276484974470646,-0.6657158890789068,-0.3990432603055634,-0.16139349321206514,-1.0398755411222875,0.13917430226374777,-0.14820009290547403,-0.11298364389286204,-0.10356291204063989,-0.13365800819307067,0.5385019337049294,-0.4458109014367201,-0.27554220078808817,-0.06574885914048009,-0.8565342918517659,-0.4154804047659705,1.5949551146412697,0.11555617184006084,0.3573669150516663,1.3351946439106301,1.3661182488230814,-1.366118248823081
8,-0.6187778613853183,-0.5903102104633485,-0.2582408339001082,-0.22782165641127208,-0.19020367151716117,-0.254051779626852,-0.08694988205399548,0.9340359080458651,-0.10608975749958484,-0.310412912587485,-0.963542971161065,-0.5409854003384025,-0.8883253371414255,-0.10569917310803566,-0.13516368499033238,-0.33804024149579326,-0.5111809946093223,-0.44757336821989935,-0.5416809748826618,-0.3549146236048367,-0.09717238027778799,0.1690050968468932,-0.4586310471994077,-1.3725833301495016,0.6191758728357177,2.901415847816856,0.03168258267380782,-0.19943745456046327,-1.9509578291416454,-0.6621814026374109,-1.1780983556737572,-0.3215728007148015,-0.1965189705317336,-0.1278637250934182,-0.5162918330196077,-0.6276484974470646,-0.4924289474048009,0.2994097603835524,-0.16139349321206514,-0.5173349806374326,-0.37370296015430077,-0.15100028189594955,-0.3760825888182267,-0.10356291204063989,0.1293391110921871,0.925930732926068,-0.4458109014367201,-0.27554220078808817,-0.2254593695256301,-0.2669981908179567,-0.4154804047659705,1.8483340766769627,0.4030557603961988,-0.7457705933064529,1.3351946439106301,1.3661182488230814,-1.366118248823081
9,-0.6806389170152283,0.5123779071820842,-0.2582408339001082,-0.2940974442964611,-0.19020367151716117,-1.9703297803719655,-0.08694988205399548,1.028892165676231,-0.10608975749958484,0.2964467597242972,-0.46097559411662553,-0.33472805467986066,-0.346581427750777,-0.13664882955137292,-0.13516368499033238,-0.2996481848729587,0.7718910800547593,-0.1009330673846492,0.5521774694074271,-0.3549146236048367,-0.18071284908198487,0.14557412309030426,-0.09536218177591728,0.6224550144551466,0.4741895593582842,-0.7739280348733589,-0.4932028864609303,-0.19943745456046327,0.667186395076636,-0.22619136609254795,0.516320564169003,0.26744036471100785,-0.12822943396828942,-0.1278637250934182,-0.8047214329170731,-0.6276484974470646,0.5661282397783237,0.390268330795899,0.020316899385020175,1.0497202243411712,0.36417051847326176,0.021507050631513674,-0.3778268391250245,0.11128727467728625,0.6704721358549433,-0.23451950929080084,0.3507337551788893,-0.08417226302276179,-0.1925777938580992,0.5166201196752053,2.170402477391406,-0.40129018413263245,-0.3565761800090093,-0.7134808905629225,-0.7761216603686948,-0.7320010554441432,0.7320010554441433
